p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
300.0,747.0,FRSHEP45,Shell Recharge,Shell Recharge,4.228823,48.729354
300.0,300.0,FRELCPNT8T,Electra,Electra,6.71151,49.127661
150.0,300.0,FRALLPGO800104,Allego,Allego,1.868475,50.095831
300.0,300.0,FRELCPQGW2,Electra,Electra,5.243111,43.446899
300.0,300.0,FRELCPF56C,Electra,Electra,2.351056,48.752931
180.0,592.0,FRPD1PITMSPD,Power Dot France,Power Dot France,-1.072733,43.726208
320.0,480.0,FRIENP004901,NW IECharge,NW IECharge,-0.623389,48.595821
300.0,600.0,FRVIAP1000123115,ENGIE Vianeo,ENGIE Vianeo,4.714129,47.105253
22.0,44.0,FRALLPGO900829,Allego,Allego,2.659361,48.839467
22.0,22.0,FRELCPNRSX,Electra,Electra,7.345664,47.745992
23.0,23.0,FRELCP342D,Electra,Electra,8.780501,41.883589
22.0,22.0,FRELCPYJEZ,Electra,Electra,2.792752,49.393814
300.0,362.0,FRVIAP1000118125,ENGIE Vianeo,ENGIE Vianeo,3.925151,49.449858
50000.0,144160.0,FRDRVPCRFMKT014601,DRIVECO,,46.172783,5.576377
50.0,94.0,FRSHEP216,Shell Recharge,Shell Recharge,3.813773,45.856251
22.0,44.0,FRALLPGO999071,Allego,Allego,6.125094,45.926102
187.5,747.0,FRPD1PBRTPGY,Power Dot France,Power Dot France,-1.110449,46.153241
120.0,252.0,FREVZPA45488492578409A86923BE127D8C,EVzen,Schiever - Bornes publiques,5.024853,46.891904
300.0,300.0,FRELCP86FF,Electra,Electra,-1.766618,48.141714
50000.0,144160.0,FRDRVPCRFMKT463001,DRIVECO,,1.369221,44.720864
187.5,547.0,FRPD1PMATSMX,Power Dot France,Power Dot France,6.213592,48.701169
300.0,600.0,FRVIAP1234602982,ENGIE Vianeo,ENGIE Vianeo,2.986846,50.412178
300.0,300.0,FRELCP9S8F,Electra,Electra,2.34728,48.797143
200.0,632.0,FRPD1PACCTRI,Power Dot France,Power Dot France,-2.210144,47.291959
400.0,400.0,FRELCPZP3B,Electra,Electra,5.019728,47.278906
300.0,600.0,FRALLPGO700217,Allego,Allego,2.782318,48.853357
225.0,225.0,FRELCPZTQX,Electra,Electra,0.181986,48.031126
17.0,17.0,FRS41P2932,Modulo,Modulo Energies,1.526321,47.911214
187.5,547.0,FRPD1PMBRSRC,Power Dot France,Power Dot France,0.343418,49.528182
120.0,432.0,FRPD1PEPCMTB,Power Dot France,Power Dot France,1.373349,44.031969
17.0,17.0,FRS37P221486,Modulo,Modulo Energies,0.968669,47.422511
225.0,225.0,FRELCPXR7C,Electra,Electra,7.345664,47.745992
17.0,17.0,FRS37P220240,Modulo,Modulo Energies,0.908191,47.58978
300.0,600.0,FRVIAP2012209703,ENGIE Vianeo,ENGIE Vianeo,0.16551,48.05181
17.0,17.0,FRS51P40906,Modulo,Modulo Energies,4.912567,48.783972
300.0,600.0,FRALLPGO900484,Allego,Allego,-1.535027,47.205685
17.0,17.0,FRS51P53917,Modulo,Modulo Energies,4.774126,48.845738
22.0,22.0,FRS08P200426,Modulo,Modulo Energies,4.782989,49.526756
350.0,2243.0,FRIOYP4038,Ionity,Ionity,4.865081,46.421048
250.0,6500.0,FRTSLP34046,Tesla,Tesla,4.013348,49.203953
100.0,272.0,FRPD1PINTMAR,Power Dot France,Power Dot France,5.76304,47.287445
17.0,17.0,FRS41P211886,Modulo,Modulo Energies,1.397453,47.25505
17.0,17.0,FRS37P219806,Modulo,Modulo Energies,0.626942,47.277408
17.0,17.0,FRS37P219854,Modulo,Modulo Energies,0.40336,47.049277
75.0,150.0,FRALLPGO900461,Allego,Allego,-1.591269,48.11371
22.0,44.0,FRS77E77053001,Bouygues E&S,Ecocharge77,2.611432,48.694917
300.0,300.0,FRELCPTQMF,Electra,Electra,3.061952,50.685276
300.0,600.0,FRVIAP1234570388,ENGIE Vianeo,ENGIE Vianeo,5.977641,44.13356
22.0,22.0,FRS88P179825,Modulo,Modulo Energies,6.43929,48.1875
300.0,300.0,FRELCPA3WA,Electra,Electra,4.876109,45.019158
300.0,600.0,FRVIAP2012208202,ENGIE Vianeo,ENGIE Vianeo,-1.596784,47.1581
50.0,100.0,FRALLPGO800167,Allego,Allego,2.077303,49.003948
150.0,524.3,FRETIP26362A,E-Totem,E-Totem,4.885962,44.944631
150.0,300.0,FRALLPGO900426,Allego,Allego,2.456322,49.021734
22.0,44.0,FRS77E77405001,Bouygues E&S,Ecocharge77,3.18528,48.906219
100.0,822.0,FRPD1PSUPGER,Power Dot France,Power Dot France,7.476368,48.415036
24.0,24.0,FRS88P144239,Modulo,Modulo Energies,6.452407,48.173165
22.0,44.0,FRESEPS42186AD,E-Totem,E-Totem,4.623377,45.53135
22.0,22.0,FRS41P117722,Modulo,Modulo Energies,2.026326,47.601158
22.0,44.0,FRALLPGO999029,Allego,Allego,5.101651,47.310324
100.0,494.0,FRPD1PSYULMD,Power Dot France,Power Dot France,6.380346,49.020206
320.0,480.0,FRIENP010601,NW IECharge,NW IECharge,6.31705,48.34988
100.0,194.0,FRPD1PKFCARL,Power Dot France,Power Dot France,4.63243,43.666113
17.0,17.0,FRS51P39992,Modulo,Modulo Energies,4.531267,49.130925
22.0,22.0,FRS88P159049,Modulo,Modulo Energies,6.451327,48.159642
150.0,300.0,FRALLPGO900166,Allego,Allego,0.493922,49.5485
17.0,17.0,FRS28P134823,Modulo,Modulo Energies,1.481157,48.013685
22.0,44.0,FRPD1PNOVLSQ,Power Dot France,Power Dot France,3.088794,50.583993
100.0,272.0,FRPD1PSYULLG,Power Dot France,Power Dot France,5.57613,48.322347
22.0,44.0,FRS77E77316006,Bouygues E&S,Ecocharge77,2.7862159,48.334653
300.0,300.0,FRELCP2K3X,Electra,Electra,-3.384504,47.766901
150.0,150.0,FRELCPRMGJ,Electra,Electra,2.336357,48.75416
150.0,502.3,FRETIP64335B,E-Totem,E-Totem,-0.435919,43.321404
350.0,2243.0,FRIOYP4685,Ionity,Ionity,-1.430753,46.701209
350.0,2243.0,FRIOYP4790,Ionity,Ionity,6.858341,49.111223
18.0,36.0,FRS77E77309001,Bouygues E&S,Ecocharge77,2.828918,49.00922
300.0,600.0,FRVIAP1234603070,ENGIE Vianeo,ENGIE Vianeo,5.955477,47.220165
100.0,972.0,FRPD1PCORSDZ,Power Dot France,Power Dot France,4.962704,48.64905
17.0,17.0,FRS55P66604,Modulo,Modulo Energies,5.39074,49.160318
17.0,17.0,FRS51P44731,Modulo,Modulo Energies,4.170852,49.362772
17.0,17.0,FRS88P150305,Modulo,Modulo Energies,6.044664,48.087704
300.0,300.0,FRELCPC3D7,Electra,Electra,2.989333,45.957027
17.0,17.0,FRS37P219734,Modulo,Modulo Energies,0.788014,47.024564
100.0,272.0,FRPD1PACCSOL,Power Dot France,Power Dot France,4.823807,45.637624
100.0,222.0,FRPD1PMBRANO,Power Dot France,Power Dot France,2.943157,50.528533
22.0,22.0,FRELCPHFYG,Electra,Electra,1.39897,43.605646
400.0,400.0,FRELCPPDMS,Electra,Electra,-0.575067,44.807357
50.0,50.0,FRVIAP1000120550,ENGIE Vianeo,ENGIE Vianeo,5.069313,45.844643
150.0,300.0,FRALLPGO900380,Allego,Allego,2.160881,48.429554
300.0,600.0,FRALLPGO900452,Allego,Allego,-0.655666,44.830416
320.0,480.0,FRIENP005701,NW IECharge,NW IECharge,0.328899,47.553475
17.0,17.0,FRS37P221286,Modulo,Modulo Energies,0.995564,47.319767
25.0,52.3,FRESEPS42218BH,E-Totem,E-Totem,4.424937,45.42304
150000.0,744160.0,FRDRVPCRFMKT010001,DRIVECO,,46.202143,5.199244
300.0,600.0,FRALLPGO800045,Allego,Allego,1.391529,43.569449
225.0,225.0,FRELCP537F,Electra,Electra,-0.469154,46.330655
22.0,22.0,FRN54P243110,Modulo,Modulo Energies,6.176674,48.68841
300.0,1200.0,FRFASP33023,Fastned France,Fastned France,2.57393,48.360859
300.0,2422.0,FRATLPZ334FRPETITE000001,Atlante France,Atlante,3.474841,50.378744
180.0,742.0,FREVZP6F29C3E0057540639FFD6FB19BC5B,EVzen,Schiever - Bornes publiques,6.375064,46.058724
150.0,1800.0,FRTSLP2583,Tesla,Tesla,2.678304,48.830387
200.0,200.0,FRELCPML8J,Electra,Electra,-0.347126,45.694386
17.0,17.0,FRS37P220259,Modulo,Modulo Energies,0.462365,47.254977
22.0,22.0,FRELCP47MK,Electra,Electra,2.226182,48.867245
75.0,150.0,FRALLPGO900087,Allego,Allego,4.859004,46.774248
80.0,152.0,FRPD1PITMLGW,Power Dot France,Power Dot France,5.75123,49.515448
180.0,722.3,FRETIP59459A,E-Totem,E-Totem,3.478283,50.382153
18.0,36.0,FRS77E77088001,Bouygues E&S,Ecocharge77,2.568649,48.316978
300.0,300.0,FRELCPCRWS,Electra,Electra,2.517808,48.998928
17.0,17.0,FRS41P4934,Modulo,Modulo Energies,1.024389,47.797822
150.0,300.0,FRALLPGO900915,Allego,Allego,4.391881,43.818484
25.0,27.3,FRETIP01283H,E-Totem,E-Totem,5.65172,46.255583
300.0,600.0,FRALLPGO900318,Allego,Allego,1.401698,43.532197
22.0,44.0,FRALLPGO900666,Allego,Allego,1.890501,50.952821
200.0,632.0,FRPD1PNETSST,Power Dot France,Power Dot France,-1.322,43.74703
180.0,382.0,FREVZP6A6D4D3145B34FC8906867B2BFAD5,EVzen,Teychene - Bornes publiques,1.325677,47.60662
200.0,632.0,FRPD1PBKGSNT,Power Dot France,Power Dot France,3.486945,50.348186
180.0,742.0,FREVZP2FB7C680BF324392BF169D7FE6D01,EVzen,Schiever - Bornes publiques,3.936683,47.06017
22.0,44.0,FRALLPGO900077,Allego,Allego,1.905505,47.908749
22.0,44.0,FRALLPGO999090,Allego,Allego,-0.327245,49.205276
50000.0,144160.0,FRDRVPCRFMKT793001,DRIVECO,,-0.482268,46.833669
300.0,300.0,FRELCPDJRE,Electra,Electra,5.757481,45.165201
17.0,17.0,FRS37P214050,Modulo,Modulo Energies,0.650692,47.448616
350.0,1543.0,FRIOYP4127,Ionity,Ionity,6.411364,46.064297
300.0,600.0,FRVIAP1234606342,ENGIE Vianeo,ENGIE Vianeo,5.666579,43.192601
250.0,10000.0,FRTSLP28783,Tesla,Tesla,0.81766,49.359966
150.0,502.3,FRETIP59036A,E-Totem,E-Totem,3.936225,50.128627
150.0,300.0,FRALLPGO900413,Allego,Allego,4.025651,48.305785
250.0,750.0,FRTSLP427106,Tesla,Tesla,5.243958,46.217424
300.0,300.0,FRELCPMF4M,Electra,Electra,6.171705,49.217434
150.0,300.0,FRALLPGO900188,Allego,Allego,1.888044,47.960801
150.0,492.0,FRPD1PINVTAV,Power Dot France,Power Dot France,1.615394,47.768324
300.0,300.0,FRELCPXLRB,Electra,Electra,-0.300068,49.161387
22.0,90.3,FRETIP34172M,E-Totem,E-Totem,3.815685,43.620782
50000.0,144160.0,FRDRVPCRFMKT624001,DRIVECO,,50.534041,2.637021
2.3,4.6,FRESEPS42005AB,E-Totem,E-Totem,4.272165,45.529554
17.0,17.0,FRS28P134347,Modulo,Modulo Energies,1.322385,48.676224
150.0,1144.0,FRPD1PBDMGSY,Power Dot France,Power Dot France,2.365044,48.984113
50.0,100.0,FRVIAP2014203701,ENGIE Vianeo,ENGIE Vianeo,5.540802,43.214449
300.0,300.0,FRELCPH4MX,Electra,Electra,2.159145,48.846746
17.0,17.0,FRS37P220243,Modulo,Modulo Energies,0.902142,47.587438
150.0,150.0,FRELCPX7Z4,Electra,Electra,4.913252,44.912186
300.0,300.0,FRELCP66P3,Electra,Electra,2.220567,43.217186
120.0,886.0,FRPD1PSYUAMG,Power Dot France,Power Dot France,4.202938,43.693188
300.0,300.0,FRELCP2SEH,Electra,Electra,1.004127,44.040485
120.0,432.0,FRPD1PSPULUC,Power Dot France,Power Dot France,-1.174082,46.463724
150.0,150.0,FRELCPZUHK,Electra,Electra,1.375103,43.637548
150.0,150.0,FRELCPWEN4,Electra,Electra,2.35992,48.816784
150.0,502.3,FRETIP83031A,E-Totem,E-Totem,6.336671,43.394953
100.0,272.0,FRPD1PIBSESM,Power Dot France,Power Dot France,3.380145,49.03462
50.0,100.0,FRALLPGO200000,Allego,Allego,2.639712,47.709514
22.0,44.0,FRALLPGO900850,Allego,Allego,-1.591269,48.11371
320.0,480.0,FRIENP004401,NW IECharge,NW IECharge,-0.072986,43.656838
17.0,17.0,FRS37P220266,Modulo,Modulo Energies,0.648934,47.514614
100.0,892.0,FRPD1PCORBLO,Power Dot France,Power Dot France,1.296474,47.624291
150.0,300.0,FRATLPFR00982,Atlante France,Atlante,5.135413,43.39573
300.0,600.0,FRALLPGO800137,Allego,Allego,-0.839164,47.076034
300.0,600.0,FRVIAP1234603114,ENGIE Vianeo,ENGIE Vianeo,6.814117,49.140441
200.0,200.0,FRELCPRGFJ,Electra,Electra,2.291624,48.854559
50.0,122.0,FRPD1PMBRPEV,Power Dot France,Power Dot France,0.203255,49.284242
17.0,17.0,FRS37P219748,Modulo,Modulo Energies,0.729634,47.111991
300.0,600.0,FRALLPGO900104,Allego,Allego,2.420598,47.091485
22.0,44.0,FRALLPGO900626,Allego,Allego,4.054697,48.282766
24.0,46.0,FRS77E77431002,Bouygues E&S,Ecocharge77,2.68569018,48.265784
250.0,8250.0,FRTSLP1759,Tesla,Tesla,4.851759,44.112164
300.0,300.0,FRELCPPQ59,Electra,Electra,-0.469154,46.330655
300.0,600.0,FRVIAP1234621961,ENGIE Vianeo,ENGIE Vianeo,1.360907,43.813026
300.0,600.0,FRVIAP1234602992,ENGIE Vianeo,ENGIE Vianeo,0.647288,47.346449
22.0,22.0,FRS88P145638,Modulo,Modulo Energies,6.871981,48.072181
250.0,4000.0,FRTSLP30257,Tesla,Tesla,2.113721,49.409907
180.0,1102.0,FREVZPCFF29BC5AB274AB5860B834124E87,EVzen,Schiever - Bornes publiques,2.579788,48.323676
22.0,44.0,FRALLPGO900662,Allego,Allego,1.885372,46.167927
160.0,872.0,FRPD1PITMTRY,Power Dot France,Power Dot France,4.087793,48.30126
250.0,2000.0,FRTSLP30256,Tesla,Tesla,6.104458,44.569565
300.0,300.0,FRELCPHKJ8,Electra,Electra,5.955538,45.573387
200.0,672.0,FRPD1PSOMDAN,Power Dot France,Power Dot France,6.861083,47.616818
22.0,44.0,FRALLPGO999084,Allego,Allego,2.350735,49.008866
22.0,44.0,FRALLPGO900991,Allego,Allego,1.401698,43.532197
300.0,300.0,FRELCP2CKF,Electra,Electra,5.990302,47.240188
24.0,24.0,FRS08P57561,Modulo,Modulo Energies,4.707178,50.010736
17.0,17.0,FRS41P4912,Modulo,Modulo Energies,1.01733,47.68865
225.0,225.0,FRELCPQ52Y,Electra,Electra,6.691718,45.916657
17.0,17.0,FRS41P4540,Modulo,Modulo Energies,1.338914,47.587974
320.0,480.0,FRIENP010802,NW IECharge,NW IECharge,0.194022,48.939599
17.0,17.0,FRS51P57729,Modulo,Modulo Energies,3.783627,48.555099
175.0,436.0,FRHPCPNF059743TOTEM,,,-1.596739,43.422748
250.0,3000.0,FRTSLP30181,Tesla,Tesla,-0.960205,44.637014
72.0,122.0,FRVIAP1000139047,ENGIE Vianeo,ENGIE Vianeo,7.398143,43.754763
22.0,44.0,FRALLPGO900837,Allego,Allego,5.664252,45.238423
300.0,600.0,FRVIAP1234602983,ENGIE Vianeo,ENGIE Vianeo,2.986846,50.412178
17.0,17.0,FRS41P5021,Modulo,Modulo Energies,1.769307,47.292443
150.0,150.0,FRELCP5J9L,Electra,Electra,5.696014,45.1508
320.0,480.0,FRIENP002002,NW IECharge,NW IECharge,-1.234271,47.076183
350.0,2243.0,FRIOYP4137,Ionity,Ionity,5.508255,49.119967
22.0,22.0,FRELCPAXNX,Electra,Electra,2.198339,48.678843
250.0,2000.0,FRTSLP29575,Tesla,Tesla,6.477478,48.20083
120.0,252.0,FREVZP05939333DC664BFEA6F777D723254,EVzen,Norauto - Bornes publiques,-0.321693,43.30353
150.0,150.0,FRELCPT44L,Electra,Electra,3.11965,45.79208
150.0,150.0,FRELCP3YCR,Electra,Electra,-1.07595,43.544156
160.0,662.0,FRPD1PGSTLIV,Power Dot France,Power Dot France,2.552086,48.92545
22.0,112.3,FRETIP64335A,E-Totem,E-Totem,-0.445416,43.329077
50000.0,144160.0,FRDRVPCRFMKT870001,DRIVECO,,1.261467,45.848508
17.0,17.0,FRS41P4816,Modulo,Modulo Energies,1.284024,47.634797
300.0,600.0,FRVIAP1234603133,ENGIE Vianeo,ENGIE Vianeo,-1.485485,47.21095
150.0,150.0,FRELCPQPKV,Electra,Electra,2.792752,49.393814
17.0,17.0,FRS37P221256,Modulo,Modulo Energies,0.91895,47.330502
300.0,362.5,FRVIAP1234594935,ENGIE Vianeo,ENGIE Vianeo,1.93782,45.360006
320.0,480.0,FRIENP008202,NW IECharge,NW IECharge,1.446263,47.676153
22.0,22.0,FRS41P206465,Modulo,Modulo Energies,1.445571,47.432981
250.0,6000.0,FRTSLP30259,Tesla,Tesla,3.283,43.33661
225.0,225.0,FRELCPBG5H,Electra,Electra,4.851826,47.009538
187.5,747.0,FRPD1PITMMTG,Power Dot France,Power Dot France,1.153016,45.05648
200.0,912.0,FRPD1PCHAVDB01,Power Dot France,Power Dot France,5.948364,49.254202
300.0,600.0,FRVIAP1000124076,ENGIE Vianeo,ENGIE Vianeo,3.554935,48.243118
22.0,44.0,FRS77E774470011,Bouygues E&S,Ecocharge77,2.549188,48.557755
22.0,22.0,FRN54P187015,Modulo,Modulo Energies,6.17863,48.666908
150.0,150.0,FRELCPLTZA,Electra,Electra,1.914724,48.761402
300.0,600.0,FRVIAP1000134509,ENGIE Vianeo,ENGIE Vianeo,5.580425,47.147381
22.0,22.0,FRS41P244573,Modulo,Modulo Energies,1.658134,47.590104
150.0,150.0,FRELCPUQFV,Electra,Electra,2.35992,48.816784
300.0,725.0,FRSHEP386,Shell Recharge,Shell Recharge,4.228823,48.729354
225.0,225.0,FRELCPXN8N,Electra,Electra,5.990302,47.240188
100.0,922.0,FRPD1PMATBIS,Power Dot France,Power Dot France,7.765818,48.612377
300.0,300.0,FRELCPUU9X,Electra,Electra,4.792899,45.679781
18.0,36.0,FRS77E77527001,Bouygues E&S,Ecocharge77,3.003289,48.690327
160.0,1324.0,FRPD1PSGNLFP,Power Dot France,Power Dot France,0.384154,45.751978
150.0,350.0,FRALLPGO900252,Allego,Allego,2.196182,48.946873
120.0,252.0,FREVZPB94A91F729224868BBD61E47329EB,EVzen,Schiever - Bornes publiques,4.723964,46.83254
100.0,366.0,FRPD1PCORWIT,Power Dot France,Power Dot France,7.313469,47.809464
180.0,742.0,FREVZP07F125A5C51340A89CE60EB6DA98C,EVzen,Schiever - Bornes publiques,6.262772,46.268609
320.0,480.0,FRIENP040102,NW IECharge,NW IECharge,0.619011,47.690145
300.0,600.0,FRALLPGO900143,Allego,Allego,5.664252,45.238423
17.0,17.0,FRS37P219917,Modulo,Modulo Energies,0.239361,47.169635
50000.0,144160.0,FRDRVPCRFMKT715001,DRIVECO,,46.626053,5.234893
150.0,300.0,FRALLPGO900973,Allego,Allego,0.581341,43.63069
17.0,17.0,FRS41P4232,Modulo,Modulo Energies,1.90451,47.61043
120.0,262.0,FREVZP3C369AA2499942E1897F20D06F40B,EVzen,Norauto - Bornes publiques,6.020041,43.139254
180.0,722.3,FRETIP34270B,E-Totem,E-Totem,3.845846,43.57141
17.0,17.0,FRS37P214040,Modulo,Modulo Energies,0.715108,47.305223
22.0,44.0,FRALLPGO900877,Allego,Allego,4.859004,46.774248
17.0,17.0,FRS41P2957,Modulo,Modulo Energies,1.307079,47.529822
22.0,44.0,FRALLPGO002026,Allego,Allego,1.477248,43.557032
100.0,372.0,FRPD1PMATCUQ,Power Dot France,Power Dot France,1.624372,50.506662
150.0,300.0,FRALLPGO900422,Allego,Allego,5.24176,46.2002
22.0,44.0,FRALLPGO900523,Allego,Allego,4.025651,48.305785
60.0,132.0,FRPD1PSYUAMS,Power Dot France,Power Dot France,2.26945,49.89905
350.0,1543.0,FRIOYP4085,Ionity,Ionity,4.91204,43.922931
400.0,400.0,FRELCPVL7N,Electra,Electra,1.044209,49.416576
50.0,122.0,FRPD1PBCHPRN,Power Dot France,Power Dot France,2.253624,49.144543
17.0,17.0,FRS28P128898,Modulo,Modulo Energies,1.577741,48.586706
300.0,600.0,FRVIAP1000118103,ENGIE Vianeo,ENGIE Vianeo,2.802377,46.355005
17.0,17.0,FRS55P66259,Modulo,Modulo Energies,5.046276,48.716915
300.0,600.0,FRSHEP44,Shell Recharge,Shell Recharge,4.228823,48.729354
200.0,200.0,FRELCPXSBV,Electra,Electra,4.887513,45.154707
300.0,300.0,FRELCPPNRY,Electra,Electra,4.026625,49.286997
17.0,17.0,FRS37P1385,Modulo,Modulo Energies,0.735517,47.288104
300.0,600.0,FRALLPGO800907,Allego,Allego,4.868399,44.902334
300.0,300.0,FRELCPHLCX,Electra,Electra,4.876109,45.019158
22.0,220.0,FRETIP65440B,E-Totem,E-Totem,0.077362,43.242982
50000.0,144160.0,FRDRVPKMXZ,DRIVECO,,50.387992,3.173729
100.0,572.0,FRPD1PBRCCSI,Power Dot France,Power Dot France,1.167372,46.986665
300.0,300.0,FRELCPNEER,Electra,Electra,7.694014,48.533317
400.0,400.0,FRELCPMFYC,Electra,Electra,4.887513,45.154707
300.0,300.0,FRELCPGU5D,Electra,Electra,7.345664,47.745992
17.0,17.0,FRS55P81273,Modulo,Modulo Energies,5.167409,48.768588
300.0,300.0,FRELCPFQXS,Electra,Electra,2.601404,48.775257
50.0,122.0,FRPD1PCACSDS,Power Dot France,Power Dot France,0.961402,43.101934
22.0,44.0,FRALLPGO900740,Allego,Allego,2.769531,50.42126
50.0,100.0,FRALLPGO800668,Allego,Allego,3.51648,50.339664
200.0,632.0,FRPD1PMATCHG,Power Dot France,Power Dot France,6.162857,48.7369
22.0,22.0,FRN54P188683,Modulo,Modulo Energies,6.173022,48.689762
300.0,600.0,FRVIAP2012208001,ENGIE Vianeo,ENGIE Vianeo,-1.54864,47.27649
250.0,3000.0,FRTSLP16456,Tesla,Tesla,-0.491233,47.499063
50.0,143.0,FRESEPS42095AB,E-Totem,E-Totem,4.276472,45.379078
120.0,432.0,FRPD1PBBFCOR,Power Dot France,Power Dot France,1.306337,43.660538
250.0,7000.0,FRTSLP20264,Tesla,Tesla,6.10359,49.079621
320.0,480.0,FRIENP013801,NW IECharge,NW IECharge,5.85533,49.305825
25.0,50.0,FRVIAP2014202901,ENGIE Vianeo,ENGIE Vianeo,5.413156,43.232327
200.0,3734.0,FRPD1PCORREI01,Power Dot France,Power Dot France,4.05582,49.216266
17.0,17.0,FRS55P81268,Modulo,Modulo Energies,5.167409,48.768588
22.0,22.0,FRELCPP9T2,Electra,Electra,3.257405,43.349486
150.0,524.3,FRETIP47001A,E-Totem,E-Totem,0.614528,44.190705
150.0,502.3,FRETIP62108A,E-Totem,E-Totem,1.596736,50.402128
350.0,2243.0,FRIOYP4039,Ionity,Ionity,4.766924,46.134233
300.0,600.0,FRALLPGO900209,Allego,Allego,0.714428,47.378934
22.0,44.0,FRALLPGO900604,Allego,Allego,7.38617,47.771401
187.5,547.0,FRPD1PSYUESS,Power Dot France,Power Dot France,6.82898,47.634806
22.0,90.3,FRETIP34058B,E-Totem,E-Totem,3.97913,43.67518
400.0,400.0,FRELCPCYDP,Electra,Electra,-0.610802,45.512597
120.0,262.0,FRPD1PSTVBEV,Power Dot France,Power Dot France,2.118198,49.430393
300.0,300.0,FRELCPY2KR,Electra,Electra,4.876109,45.019158
150.0,150.0,FRELCPASBB,Electra,Electra,1.29896,47.62074
250.0,1000.0,FRTSLP34057,Tesla,Tesla,1.077937,49.905369
17.0,17.0,FRS55P66185,Modulo,Modulo Energies,5.114099,48.937863
22.0,22.0,FRELCPMGNY,Electra,Electra,7.196502,43.709119
22.0,22.0,FRELCPL57H,Electra,Electra,3.097416,50.644682
17.0,17.0,FRS28P139351,Modulo,Modulo Energies,1.369631,48.717581
300.0,4800.0,FRFASP33099,Fastned France,Fastned France,2.552983,49.071747
300.0,300.0,FRELCP6N8W,Electra,Electra,1.898183,50.945523
150.0,150.0,FRELCPXW99,Electra,Electra,2.430813,48.93979
300.0,600.0,FRALLPGO900021,Allego,Allego,4.83913,44.120124
2.3,4.6,FRESEPS42316AB,E-Totem,E-Totem,4.280434,45.394857
17.0,17.0,FRS28P134257,Modulo,Modulo Energies,1.189542,48.208833
100.0,557.4,FRPD1PIBSMNQ,Power Dot France,Power Dot France,5.81357,43.808633
350.0,4343.0,FRIOYP4168,Ionity,Ionity,-0.693474,48.09518
300.0,300.0,FRELCPYD3U,Electra,Electra,6.808687,49.136973
50000.0,144160.0,FRDRVPCRFMKT505001,DRIVECO,,-1.255329,49.309623
22.0,22.0,FRELCPG4AF,Electra,Electra,2.515492,48.98999
300.0,650.0,FRALLPGO800031,Allego,Allego,1.549115,43.485787
18.0,36.0,FRS77E77469001,Bouygues E&S,Ecocharge77,3.011744,48.735561
300.0,725.0,FRSHEP164,Shell Recharge,Shell Recharge,3.343838,43.360351
22.0,112.3,FRETIP01360A,E-Totem,E-Totem,5.960035,46.214233
300.0,600.0,FRVIAP1234603118,ENGIE Vianeo,ENGIE Vianeo,-1.6007,48.1141
300.0,600.0,FRALLPGO900131,Allego,Allego,2.335007,51.022774
150.0,300.0,FRALLPGO900010,Allego,Allego,3.045195,50.397031
300.0,600.0,FRVIAP2012207103,ENGIE Vianeo,ENGIE Vianeo,1.481894,45.16368
150.0,150.0,FRELCP4FYE,Electra,Electra,3.891127,43.586799
50000.0,144160.0,FRDRVPCRFMKT033001,DRIVECO,,3.447343,46.138746
17.0,17.0,FRS41P4999,Modulo,Modulo Energies,1.400757,47.276675
200.0,400.0,FRVIAP2015200101,ENGIE Vianeo,ENGIE Vianeo,2.528647,49.093699
200.0,200.0,FRELCPH5YR,Electra,Electra,5.243111,43.446899
22.0,22.0,FRN54P181517,Modulo,Modulo Energies,6.173771,48.686259
300.0,300.0,FRELCPRM7M,Electra,Electra,2.670277,48.55282
150.0,150.0,FRELCPZ78B,Electra,Electra,5.382614,43.302828
18.0,36.0,FRS77E77040002,Bouygues E&S,Ecocharge77,2.561816,48.503139
300.0,2400.0,FRATLPFR00279,Atlante France,Atlante,3.37929,49.03447
22.0,44.0,FRALLPGO900592,Allego,Allego,1.86416,48.96643
160.0,552.0,FRPD1PFSTCSM,Power Dot France,Power Dot France,1.853344,47.896238
22.0,44.0,FRALLPGO800995,Allego,Allego,6.123249,46.1389
17.0,17.0,FRS41P2946,Modulo,Modulo Energies,1.355931,47.573036
50.0,94.0,FRSHEP210,Shell Recharge,Shell Recharge,3.343838,43.360351
22.0,22.0,FRELCPUTWE,Electra,Electra,0.774386,45.184057
300.0,600.0,FRALLPGO002099,Allego,Allego,-3.344783,47.776288
150.0,300.0,FRALLPGO900409,Allego,Allego,-0.481797,43.901249
17.0,17.0,FRS08P46433,Modulo,Modulo Energies,4.369649,49.504894
17.0,17.0,FRS37P221454,Modulo,Modulo Energies,1.092491,47.409826
22.0,22.0,FRELCP77S4,Electra,Electra,3.83571,43.567505
150000.0,744160.0,FRDRVPCRFMKT295001,DRIVECO,,-4.052104,47.998576
50000.0,144160.0,FRDRVPCRFMKT505601,DRIVECO,,49.065702,-1.593928
320.0,480.0,FRIENP001802,NW IECharge,NW IECharge,0.18727,45.69493
17.0,17.0,FRS37P220285,Modulo,Modulo Energies,0.319269,47.54762
22.0,44.0,FRALLPGO900514,Allego,Allego,0.060788,48.43303
17.0,17.0,FRS41P3781,Modulo,Modulo Energies,1.358596,47.566555
95.0,95.0,FRS37P233163,Modulo,Modulo Energies,0.983885,47.542586
